province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal	http://honore-mercier.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Honoré-Mercier	École secondaire	H4E 2B9	 514 732-1400	1935, boulevard Desmarchais
Québec	Montréal	http://ecole-internationale.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École internationale de Montréal	École secondaire	H3Y 2H7	 514 596-7240	11, chemin de la Côte-Saint-Antoine
Québec	Montréal	http://ecole-internationale-primaire.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École internationale de Montréal (primaire)	École primaire	H3X 2K9	 514 596-5721	5010, avenue Coolbrook
Québec	Montréal	http://iona.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Iona	École primaire	H3W 2A2	 514 736-3535	5000, rue Iona
Québec	Montréal	http://irenee-lussier.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Irénée-Lussier	École secondaire	H1V 1B6	 514 596-4250	4100, rue Hochelaga
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Irénée-Lussier, annexe	École secondaire	H1L 4V2	 514 596-4250	2205, rue Mousseau
Québec	Montréal	http://jean-baptiste-meilleur.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Jean-Baptiste-Meilleur	École primaire	H2K 3P1	 514 596-5830	2237, rue Fullum
Québec	Montréal	http://jeanne-leber.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Jeanne-LeBer	École primaire	H3K 1Z7	 514 596-5788	2120, rue Favard
Québec	Montréal	http://jeanne-mance.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Jeanne-Mance	École secondaire	H2H 1Z5	 514 596-5815	4240, rue de Bordeaux
Québec	Montréal	http://joseph-charbonneau.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Joseph-Charbonneau	École secondaire	H2E 1Z6	 514 596-4350	8200, rue Rousselot
Québec	Montréal	http://joseph-francois-perrault.csdm.ca	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Joseph-François-Perrault	École secondaire	H2A 1L9	 514 596-4620	7450, rue François-Perrault
Québec	Montréal	http://judith-jasmin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Judith-Jasmin	École primaire	H4B 2G3	 514 596-4404	4575, avenue Mariette
Québec	Montréal	http://ladauversiere.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Dauversière	École secondaire	H3M 2T2	 514 596-5285	11600, boulevard de l'Acadie
Québec	Montréal	http://la-mennais.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Mennais	École primaire	H2S 2S1	 514 596-5288	6521, rue Saint-Denis
Québec	Montréal	http://la-petite-patrie.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Petite-Patrie, pavillon Notre-Dame-de-la-Défense	École primaire	H2S 2V3	 514 596-5480	6841, avenue Henri-Julien
Québec	Montréal	http://la-petite-patrie.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Petite-Patrie, pavillon Saint-Jean-de-la-Croix	École primaire	H2S 1K5	 514 596-5485	35, rue Saint-Zotique Est
Québec	Montréal	http://la-verendrye.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Vérendrye	École primaire	H1L 4W1	 514 596-4845	3055, rue Mousseau
Québec	Montréal	http://la-visitation.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Visitation	École primaire	H2B 2B8	 514 596-5295	10591, rue Séguin
Québec	Montréal	http://la-voie.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École La Voie	École secondaire	H3W 2K8	 514 736-3500	6755, rue Lavoie
Québec	Montréal	http://lambert-closse.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Lambert-Closse	École primaire	H2T 2X5	 514 596-5890	5840, rue Saint-Urbain
Québec	Montréal	http://lanaudiere.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Lanaudière	École primaire	H2J 3N9	 514 596-5835	4300, rue De Lanaudière
Québec	Montréal	http://laurier.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Laurier	École primaire	H2J 1E9	 514 596-5770	505, avenue Laurier Est
Québec	Montréal	http://le-plateau.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Le Plateau	École primaire	H2L 3A8	 514 596-5950	3700, avenue Calixa-Lavallée
Québec	Montréal	http://le-vitrail.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Le Vitrail	École secondaire	H2S 2H8	 514 596-4650	5927, rue Boyer
Québec	Montréal	http://le-vitrail.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Le Vitrail (primaire)	École primaire	H2S 2H8	 514 596-4650	5927, rue Boyer
Québec	Montréal	http://leonard-de-vinci.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Léonard-De Vinci, pavillon 2e et 3e cycle	École primaire	H2A 2M2	 514 596-4924	7575, 19e Avenue
Québec	Montréal	http://leonard-de-vinci.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Léonard-De Vinci, pavillon préscolaire et 1er cycle	École primaire	H2A 2H9	 514 596-5512	7630, 22e Avenue
Québec	Montréal	http://les-enfants-du-monde.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Les-Enfants-du-Monde	École primaire	H4V 2H9	 514 596-5745	5350, avenue Rosedale
Québec	Montréal	http://louisbourg.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louisbourg	École primaire	H4J 2G7	 514 596-5359	11880, rue Michel-Sarrazin
Québec	Montréal	http://louis-colin.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louis-Colin	École primaire	H2C 2V9	 514 596-5320	10122, boulevard Olympia
Québec	Montréal	http://louis-dupire.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louis-Dupire	École primaire	H1N 1S4	 514 596-5136	6400, avenue Pierre-De Coubertin
Québec	Montréal	http://louise-trichet.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louise-Trichet	École secondaire	H1L 5M1	 514 596-5035	2800, boulevard Lapointe
Québec	Montréal	http://louis-hippolyte-lafontaine.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louis-Hippolyte-Lafontaine	École primaire	H2J 2P9	 514 596-5737	4245, rue Berri
Québec	Montréal	http://louis-joseph-papineau.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louis-Joseph-Papineau	École secondaire	H1Z 1J7	 514 596-5353	2901, rue de Louvain Est
Québec	Montréal	http://louis-riel.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Louis-Riel	École secondaire	H1M 2V4	 514 596-4134	5850, avenue de Carignan
Québec	Montréal	http://lucien-page.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Lucien-Pagé	École secondaire	H2P 2L8	 514 596-5400	8200, boulevard Saint-Laurent
Québec	Montréal	http://lucille-teasdale.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Lucille-Teasdale	École primaire	H3S 2X1	 514 736-8900	3975, rue Bouchette
Québec	Montréal	http://ludger-duvernay.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Ludger-Duvernay	École primaire	H4C 2R6	 514 596-5666	770, rue du Couvent
Québec	Montréal	http://madeleine-de-vercheres.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Madeleine-de-Verchères	École primaire	H2G 2V4	 514 596-4969	6017, rue Cartier
Québec	Montréal	http://maisonneuve.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Maisonneuve	École primaire	H1V 2P9	 514 596-5442	1680, avenue Morgan
Québec	Montréal	http://marc-favreau.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marc-Favreau	École primaire	H3X 2B8	 514 596-3384	6310, avenue Somerled
Québec	Montréal	http://marguerite-bourgeoys.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marguerite-Bourgeoys	École primaire	H2L 2Y3	 514 596-5810	2070, rue Plessis
Québec	Montréal	http://marguerite-de-lajemmerais.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marguerite-De Lajemmerais	École secondaire	H1N 1A2	 514 596-5100	5555, rue Sherbrooke Est
Québec	Montréal	http://marie-anne.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-Anne	École secondaire	H3L 1H1	 514 596-5460	100, rue Sauvé Est
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-Anne (soir)	École secondaire	H3L 1H1	 514 596-5460	100, rue Sauvé Est
Québec	Montréal	http://marie-de-lincarnation.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-de-l'Incarnation	École primaire	H4E 4A3	 514 732-1451	5446, rue Angers
Québec	Montréal	http://marie-favery.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-Favery	École primaire	H2R 2S9	 514 596-4999	7750, avenue Christophe-Colomb
Québec	Montréal	http://marie-rivier.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-Rivier, pavillon Legendre	École primaire	H1Z 2Y5	 514 596-5344	9066, 8e Avenue
Québec	Montréal	http://marie-rivier.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Marie-Rivier, pavillon Louvain	École primaire	H1Z 2Y5	 514 596-5340	9200, 8e Avenue
Québec	Montréal	http://montcalm.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Montcalm	École primaire	H1Z 3J3	 514 596-5330	8800, 12e Avenue
Québec	Montréal	http://notre-dame-de-grace.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-de-Grâce	École primaire	H4A 1L2	 514 596-5676	5435, avenue Notre-Dame-de-Grâce
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-de-Grâce, annexe	École primaire	H4A 1R5	 514 596-5682	5619, chemin de la Côte-Saint-Antoine
Québec	Montréal	http://notre-dame-de-lassomption.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-de-l'Assomption	École primaire	H1W 2X1	 514 596-5046	2430, rue Darling
Québec	Montréal	http://notre-dame-des-neiges.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-des-Neiges	École primaire	H3T 1Y4	 514 736-8120	5309, chemin de la Côte-des-Neiges
Québec	Montréal	http://notre-dame-des-victoires.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-des-Victoires	École primaire	H1N 2S6	 514 596-5111	2720, rue Bossuet
Québec	Montréal	http://notre-dame-des-victoires.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-des-Victoires, annexe	École primaire	H1N 2C1	 514 596-5111	6120, rue La Fontaine
Québec	Montréal	http://notre-dame-du-foyer.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-du-Foyer	École primaire	H1T 2T7	 514 596-5133	5955, 41e Avenue
Québec	Montréal	http://notre-dame-du-perpetuel-secours.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Notre-Dame-du-Perpétuel-Secours	École primaire	H4E 3E7	 514 732-1441	6025, rue Beaulieu
